5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
18/02/2016 16:35,94,1,100
18/02/2016 16:40,110,1,100
18/02/2016 16:45,93,1,100
18/02/2016 16:50,92,1,100
18/02/2016 16:55,76,1,100
18/02/2016 17:00,90,1,100
18/02/2016 17:05,78,1,100
18/02/2016 17:10,100,1,100
18/02/2016 17:15,97,1,100
18/02/2016 17:20,101,1,100
18/02/2016 17:25,90,1,100
18/02/2016 17:30,97,1,100
18/02/2016 17:35,87,1,100
18/02/2016 17:40,92,1,100
18/02/2016 17:45,88,1,100
18/02/2016 17:50,85,1,100
18/02/2016 17:55,76,1,100
18/02/2016 18:00,73,1,100
18/02/2016 18:05,64,1,100
18/02/2016 18:10,77,1,100
18/02/2016 18:15,81,1,100
18/02/2016 18:20,74,1,100
18/02/2016 18:25,80,1,100
18/02/2016 18:30,90,1,100
18/02/2016 18:35,77,1,100
18/02/2016 18:40,85,1,100
18/02/2016 18:45,78,1,100
18/02/2016 18:50,96,1,100
18/02/2016 18:55,74,1,100
18/02/2016 19:00,71,1,100
18/02/2016 19:05,79,1,100
18/02/2016 19:10,80,1,100
18/02/2016 19:15,90,1,100
18/02/2016 19:20,80,1,100
18/02/2016 19:25,79,1,100
18/02/2016 19:30,76,1,100
18/02/2016 19:35,59,1,100
18/02/2016 19:40,68,1,100
18/02/2016 19:45,58,1,100
18/02/2016 19:50,64,1,100
18/02/2016 19:55,57,1,100
18/02/2016 20:00,73,1,100
18/02/2016 20:05,59,1,100
18/02/2016 20:10,65,1,100
18/02/2016 20:15,76,1,100
18/02/2016 20:20,55,1,100
18/02/2016 20:25,61,1,100
18/02/2016 20:30,34,1,100
18/02/2016 20:35,45,1,100
18/02/2016 20:40,60,1,100
18/02/2016 20:45,55,1,100
18/02/2016 20:50,60,1,100
18/02/2016 20:55,36,1,100
18/02/2016 21:00,53,1,100
18/02/2016 21:05,48,1,100
18/02/2016 21:10,50,1,100
18/02/2016 21:15,52,1,100
18/02/2016 21:20,53,1,100
18/02/2016 21:25,33,1,100
18/02/2016 21:30,59,1,100
18/02/2016 21:35,49,1,100
18/02/2016 21:40,43,1,100
18/02/2016 21:45,39,1,100
18/02/2016 21:50,35,1,100
18/02/2016 21:55,32,1,100
18/02/2016 22:00,40,1,100
18/02/2016 22:05,41,1,100
18/02/2016 22:10,43,1,100
18/02/2016 22:15,42,1,100
18/02/2016 22:20,28,1,100
18/02/2016 22:25,30,1,100
18/02/2016 22:30,34,1,100
18/02/2016 22:35,26,1,100
18/02/2016 22:40,23,1,100
18/02/2016 22:45,17,1,100
18/02/2016 22:50,22,1,100
18/02/2016 22:55,15,1,100
18/02/2016 23:00,19,1,100
18/02/2016 23:05,12,1,100
18/02/2016 23:10,17,1,100
18/02/2016 23:15,18,1,100
18/02/2016 23:20,22,1,100
18/02/2016 23:25,13,1,100
18/02/2016 23:30,16,1,100
18/02/2016 23:35,15,1,100
18/02/2016 23:40,17,1,100
18/02/2016 23:45,21,1,100
18/02/2016 23:50,12,1,100
18/02/2016 23:55,13,1,100
19/02/2016 0:00,13,1,100
19/02/2016 0:05,10,1,100
19/02/2016 0:10,17,1,100
19/02/2016 0:15,13,1,100
19/02/2016 0:20,9,1,100
19/02/2016 0:25,15,1,100
19/02/2016 0:30,14,1,100
19/02/2016 0:35,4,1,100
19/02/2016 0:40,5,1,100
19/02/2016 0:45,11,1,100
19/02/2016 0:50,7,1,100
19/02/2016 0:55,6,1,100
19/02/2016 1:00,4,1,100
19/02/2016 1:05,6,1,100
19/02/2016 1:10,6,1,100
19/02/2016 1:15,4,1,100
19/02/2016 1:20,5,1,100
19/02/2016 1:25,2,1,100
19/02/2016 1:30,9,1,100
19/02/2016 1:35,7,1,100
19/02/2016 1:40,3,1,100
19/02/2016 1:45,7,1,100
19/02/2016 1:50,8,1,100
19/02/2016 1:55,6,1,100
19/02/2016 2:00,1,1,100
19/02/2016 2:05,4,1,100
19/02/2016 2:10,4,1,100
19/02/2016 2:15,5,1,100
19/02/2016 2:20,3,1,100
19/02/2016 2:25,5,1,100
19/02/2016 2:30,8,1,100
19/02/2016 2:35,5,1,100
19/02/2016 2:40,4,1,100
19/02/2016 2:45,3,1,100
19/02/2016 2:50,7,1,100
19/02/2016 2:55,4,1,100
19/02/2016 3:00,2,1,100
19/02/2016 3:05,7,1,100
19/02/2016 3:10,6,1,100
19/02/2016 3:15,6,1,100
19/02/2016 3:20,4,1,100
19/02/2016 3:25,3,1,100
19/02/2016 3:30,8,1,100
19/02/2016 3:35,11,1,100
19/02/2016 3:40,9,1,100
19/02/2016 3:45,13,1,100
19/02/2016 3:50,10,1,100
19/02/2016 3:55,8,1,100
19/02/2016 4:00,8,1,100
19/02/2016 4:05,10,1,100
19/02/2016 4:10,10,1,100
19/02/2016 4:15,13,1,100
19/02/2016 4:20,10,1,100
19/02/2016 4:25,13,1,100
19/02/2016 4:30,10,1,100
19/02/2016 4:35,31,1,100
19/02/2016 4:40,32,1,100
19/02/2016 4:45,33,1,100
19/02/2016 4:50,37,1,100
19/02/2016 4:55,42,1,100
19/02/2016 5:00,44,1,100
19/02/2016 5:05,39,1,100
19/02/2016 5:10,52,1,100
19/02/2016 5:15,55,1,100
19/02/2016 5:20,64,1,100
19/02/2016 5:25,71,1,100
19/02/2016 5:30,62,1,100
19/02/2016 5:35,86,1,100
19/02/2016 5:40,100,1,100
19/02/2016 5:45,93,1,100
19/02/2016 5:50,107,1,100
19/02/2016 5:55,81,1,100
19/02/2016 6:00,91,1,100
19/02/2016 6:05,95,1,100
19/02/2016 6:10,102,1,100
19/02/2016 6:15,121,1,100
19/02/2016 6:20,126,1,100
19/02/2016 6:25,135,1,100
19/02/2016 6:30,142,1,100
19/02/2016 6:35,148,1,100
19/02/2016 6:40,176,1,100
19/02/2016 6:45,148,1,100
19/02/2016 6:50,169,1,100
19/02/2016 6:55,147,1,100
19/02/2016 7:00,146,1,100
19/02/2016 7:05,134,1,100
19/02/2016 7:10,129,1,100
19/02/2016 7:15,126,1,100
19/02/2016 7:20,117,1,100
19/02/2016 7:25,99,1,100
19/02/2016 7:30,67,1,100
19/02/2016 7:35,76,1,100
19/02/2016 7:40,81,1,100
19/02/2016 7:45,77,1,100
19/02/2016 7:50,77,1,100
19/02/2016 7:55,78,1,100
19/02/2016 8:00,89,1,100
19/02/2016 8:05,97,1,100
19/02/2016 8:10,94,1,100
19/02/2016 8:15,92,1,100
19/02/2016 8:20,79,1,100
19/02/2016 8:25,90,1,100
19/02/2016 8:30,91,1,100
19/02/2016 8:35,85,1,100
19/02/2016 8:40,85,1,100
19/02/2016 8:45,88,1,100
19/02/2016 8:50,93,1,100
19/02/2016 8:55,77,1,100
19/02/2016 9:00,94,1,100
19/02/2016 9:05,75,1,100
19/02/2016 9:10,90,1,100
19/02/2016 9:15,103,1,100
19/02/2016 9:20,115,1,100
19/02/2016 9:25,115,1,100
19/02/2016 9:30,101,1,100
19/02/2016 9:35,117,1,100
19/02/2016 9:40,40,1,100
19/02/2016 9:45,113,1,0
19/02/2016 9:50,110,1,100
19/02/2016 9:55,93,1,100
19/02/2016 10:00,99,1,100
19/02/2016 10:05,121,1,100
19/02/2016 10:10,110,1,100
19/02/2016 10:15,104,1,100
19/02/2016 10:20,116,1,100
19/02/2016 10:25,106,1,100
19/02/2016 10:30,111,1,100
19/02/2016 10:35,100,1,100
19/02/2016 10:40,101,1,100
19/02/2016 10:45,115,1,100
19/02/2016 10:50,105,1,100
19/02/2016 10:55,112,1,100
19/02/2016 11:00,116,1,100
19/02/2016 11:05,115,1,100
19/02/2016 11:10,101,1,100
19/02/2016 11:15,102,1,100
19/02/2016 11:20,104,1,100
19/02/2016 11:25,112,1,100
19/02/2016 11:30,104,1,100
19/02/2016 11:35,98,1,100
19/02/2016 11:40,113,1,100
19/02/2016 11:45,100,1,100
19/02/2016 11:50,105,1,100
19/02/2016 11:55,105,1,100
19/02/2016 12:00,99,1,100
19/02/2016 12:05,96,1,100
19/02/2016 12:10,96,1,100
19/02/2016 12:15,112,1,100
19/02/2016 12:20,97,1,100
19/02/2016 12:25,107,1,100
19/02/2016 12:30,94,1,100
19/02/2016 12:35,101,1,100
19/02/2016 12:40,112,1,100
19/02/2016 12:45,117,1,100
19/02/2016 12:50,116,1,100
19/02/2016 12:55,88,1,100
19/02/2016 13:00,104,1,100
19/02/2016 13:05,106,1,100
19/02/2016 13:10,98,1,100
19/02/2016 13:15,95,1,100
19/02/2016 13:20,104,1,100
19/02/2016 13:25,86,1,100
19/02/2016 13:30,95,1,100
19/02/2016 13:35,112,1,100
19/02/2016 13:40,104,1,100
19/02/2016 13:45,108,1,100
19/02/2016 13:50,88,1,100
19/02/2016 13:55,107,1,100
19/02/2016 14:00,98,1,100
19/02/2016 14:05,100,1,100
19/02/2016 14:10,97,1,100
19/02/2016 14:15,102,1,100
19/02/2016 14:20,109,1,100
19/02/2016 14:25,85,1,100
19/02/2016 14:30,116,1,100
19/02/2016 14:35,102,1,100
19/02/2016 14:40,99,1,100
19/02/2016 14:45,124,1,100
19/02/2016 14:50,100,1,100
19/02/2016 14:55,91,1,100
19/02/2016 15:00,96,1,100
19/02/2016 15:05,96,1,100
19/02/2016 15:10,94,1,100
19/02/2016 15:15,104,1,100
19/02/2016 15:20,94,1,100
19/02/2016 15:25,101,1,100
19/02/2016 15:30,101,1,100
19/02/2016 15:35,100,1,100
19/02/2016 15:40,108,1,100
19/02/2016 15:45,93,1,100
19/02/2016 15:50,104,1,100
19/02/2016 15:55,98,1,100
19/02/2016 16:00,95,1,100
19/02/2016 16:05,86,1,100
19/02/2016 16:10,82,1,100
19/02/2016 16:15,98,1,100
19/02/2016 16:20,100,1,100
19/02/2016 16:25,99,1,100
19/02/2016 16:30,92,1,100
19/02/2016 16:35,89,1,100
19/02/2016 16:40,91,1,100
19/02/2016 16:45,87,1,100
19/02/2016 16:50,81,1,100
19/02/2016 16:55,97,1,100
19/02/2016 17:00,81,1,100
19/02/2016 17:05,91,1,100
19/02/2016 17:10,91,1,100
19/02/2016 17:15,111,1,100
19/02/2016 17:20,93,1,100
19/02/2016 17:25,90,1,100
19/02/2016 17:30,96,1,100
19/02/2016 17:35,74,1,100
19/02/2016 17:40,76,1,100
19/02/2016 17:45,93,1,100
19/02/2016 17:50,68,1,100
19/02/2016 17:55,70,1,100
19/02/2016 18:00,72,1,100
19/02/2016 18:05,75,1,100
19/02/2016 18:10,99,1,100
19/02/2016 18:15,86,1,100
19/02/2016 18:20,82,1,100
19/02/2016 18:25,90,1,100
19/02/2016 18:30,89,1,100
19/02/2016 18:35,98,1,100
19/02/2016 18:40,96,1,100
19/02/2016 18:45,89,1,100
19/02/2016 18:50,84,1,100
19/02/2016 18:55,78,1,100
19/02/2016 19:00,74,1,100
19/02/2016 19:05,70,1,100
19/02/2016 19:10,93,1,100
19/02/2016 19:15,99,1,100
19/02/2016 19:20,105,1,100
19/02/2016 19:25,85,1,100
19/02/2016 19:30,88,1,100
19/02/2016 19:35,73,1,100
19/02/2016 19:40,93,1,100
19/02/2016 19:45,95,1,100
19/02/2016 19:50,82,1,100
19/02/2016 19:55,71,1,100
19/02/2016 20:00,84,1,100
19/02/2016 20:05,62,1,100
19/02/2016 20:10,61,1,100
19/02/2016 20:15,53,1,100
19/02/2016 20:20,57,1,100
19/02/2016 20:25,57,1,100
19/02/2016 20:30,49,1,100
19/02/2016 20:35,76,1,100
19/02/2016 20:40,71,1,100
19/02/2016 20:45,57,1,100
19/02/2016 20:50,79,1,100
19/02/2016 20:55,55,1,100
19/02/2016 21:00,65,1,100
19/02/2016 21:05,60,1,100
19/02/2016 21:10,68,1,100
19/02/2016 21:15,58,1,100
19/02/2016 21:20,45,1,100
19/02/2016 21:25,58,1,100
19/02/2016 21:30,50,1,100
19/02/2016 21:35,61,1,100
19/02/2016 21:40,54,1,100
19/02/2016 21:45,58,1,100
19/02/2016 21:50,44,1,100
19/02/2016 21:55,47,1,100
19/02/2016 22:00,43,1,100
19/02/2016 22:05,44,1,100
19/02/2016 22:10,57,1,100
19/02/2016 22:15,31,1,100
19/02/2016 22:20,47,1,100
19/02/2016 22:25,33,1,100
19/02/2016 22:30,40,1,100
19/02/2016 22:35,44,1,100
19/02/2016 22:40,26,1,100
19/02/2016 22:45,44,1,100
19/02/2016 22:50,39,1,100
19/02/2016 22:55,27,1,100
19/02/2016 23:00,27,1,100
19/02/2016 23:05,32,1,100
19/02/2016 23:10,28,1,100
19/02/2016 23:15,23,1,100
19/02/2016 23:20,30,1,100
19/02/2016 23:25,21,1,100
19/02/2016 23:30,19,1,100
19/02/2016 23:35,26,1,100
19/02/2016 23:40,20,1,100
19/02/2016 23:45,24,1,100
19/02/2016 23:50,22,1,100
19/02/2016 23:55,27,1,100
22/02/2016 0:00,15,1,100
22/02/2016 0:05,13,1,100
22/02/2016 0:10,18,1,100
22/02/2016 0:15,13,1,100
22/02/2016 0:20,14,1,100
22/02/2016 0:25,11,1,100
22/02/2016 0:30,15,1,100
22/02/2016 0:35,13,1,100
22/02/2016 0:40,9,1,100
22/02/2016 0:45,8,1,100
22/02/2016 0:50,11,1,100
22/02/2016 0:55,9,1,100
22/02/2016 1:00,15,1,100
22/02/2016 1:05,10,1,100
22/02/2016 1:10,4,1,100
22/02/2016 1:15,8,1,100
22/02/2016 1:20,11,1,100
22/02/2016 1:25,5,1,100
22/02/2016 1:30,6,1,100
22/02/2016 1:35,9,1,100
22/02/2016 1:40,3,1,100
22/02/2016 1:45,9,1,100
22/02/2016 1:50,5,1,100
22/02/2016 1:55,6,1,100
22/02/2016 2:00,8,1,100
22/02/2016 2:05,5,1,100
22/02/2016 2:10,5,1,100
22/02/2016 2:15,6,1,100
22/02/2016 2:20,6,1,100
22/02/2016 2:25,6,1,100
22/02/2016 2:30,3,1,100
22/02/2016 2:35,7,1,100
22/02/2016 2:40,6,1,100
22/02/2016 2:45,3,1,100
22/02/2016 2:50,6,1,100
22/02/2016 2:55,4,1,100
22/02/2016 3:00,6,1,100
22/02/2016 3:05,5,1,100
22/02/2016 3:10,8,1,100
22/02/2016 3:15,5,1,100
22/02/2016 3:20,9,1,100
22/02/2016 3:25,2,1,100
22/02/2016 3:30,10,1,100
22/02/2016 3:35,15,1,100
22/02/2016 3:40,15,1,100
22/02/2016 3:45,13,1,100
22/02/2016 3:50,11,1,100
22/02/2016 3:55,10,1,100
22/02/2016 4:00,10,1,100
22/02/2016 4:05,13,1,100
22/02/2016 4:10,14,1,100
22/02/2016 4:15,21,1,100
22/02/2016 4:20,30,1,100
22/02/2016 4:25,25,1,100
22/02/2016 4:30,28,1,100
22/02/2016 4:35,29,1,100
22/02/2016 4:40,49,1,100
22/02/2016 4:45,47,1,100
22/02/2016 4:50,50,1,100
22/02/2016 4:55,57,1,100
22/02/2016 5:00,55,1,100
22/02/2016 5:05,48,1,100
22/02/2016 5:10,91,1,100
22/02/2016 5:15,71,1,100
22/02/2016 5:20,87,1,100
22/02/2016 5:25,84,1,100
22/02/2016 5:30,93,1,100
22/02/2016 5:35,87,1,100
22/02/2016 5:40,108,1,100
22/02/2016 5:45,122,1,100
22/02/2016 5:50,110,1,100
22/02/2016 5:55,106,1,100
22/02/2016 6:00,109,1,100
22/02/2016 6:05,124,1,100
22/02/2016 6:10,117,1,100
22/02/2016 6:15,145,1,100
22/02/2016 6:20,152,1,100
22/02/2016 6:25,157,1,100
22/02/2016 6:30,144,1,100
22/02/2016 6:35,165,1,100
22/02/2016 6:40,191,1,100
22/02/2016 6:45,162,1,100
22/02/2016 6:50,136,1,100
22/02/2016 6:55,137,1,100
22/02/2016 7:00,141,1,100
22/02/2016 7:05,128,1,100
22/02/2016 7:10,115,1,100
22/02/2016 7:15,83,1,100
22/02/2016 7:20,97,1,100
22/02/2016 7:25,92,1,100
22/02/2016 7:30,87,1,100
22/02/2016 7:35,83,1,100
22/02/2016 7:40,78,1,100
22/02/2016 7:45,71,1,100
22/02/2016 7:50,63,1,100
22/02/2016 7:55,62,1,100
22/02/2016 8:00,71,1,100
22/02/2016 8:05,65,1,100
22/02/2016 8:10,68,1,100
22/02/2016 8:15,76,1,100
22/02/2016 8:20,60,1,100
22/02/2016 8:25,69,1,100
22/02/2016 8:30,68,1,100
22/02/2016 8:35,56,1,100
22/02/2016 8:40,69,1,100
22/02/2016 8:45,65,1,100
22/02/2016 8:50,60,1,100
22/02/2016 8:55,71,1,100
22/02/2016 9:00,75,1,100
22/02/2016 9:05,70,1,100
22/02/2016 9:10,78,1,100
22/02/2016 9:15,90,1,100
22/02/2016 9:20,112,1,100
22/02/2016 9:25,119,1,100
22/02/2016 9:30,118,1,100
22/02/2016 9:35,110,1,100
22/02/2016 9:40,98,1,100
22/02/2016 9:45,117,1,100
22/02/2016 9:50,107,1,100
22/02/2016 9:55,119,1,100
22/02/2016 10:00,100,1,100
22/02/2016 10:05,97,1,100
22/02/2016 10:10,103,1,100
22/02/2016 10:15,115,1,100
22/02/2016 10:20,98,1,100
22/02/2016 10:25,103,1,100
22/02/2016 10:30,120,1,100
22/02/2016 10:35,92,1,100
22/02/2016 10:40,124,1,100
22/02/2016 10:45,103,1,100
22/02/2016 10:50,113,1,100
22/02/2016 10:55,112,1,100
22/02/2016 11:00,105,1,100
22/02/2016 11:05,116,1,100
22/02/2016 11:10,97,1,100
22/02/2016 11:15,103,1,100
22/02/2016 11:20,107,1,100
22/02/2016 11:25,107,1,100
22/02/2016 11:30,95,1,100
22/02/2016 11:35,102,1,100
22/02/2016 11:40,113,1,100
22/02/2016 11:45,123,1,100
22/02/2016 11:50,100,1,100
22/02/2016 11:55,81,1,100
22/02/2016 12:00,97,1,100
22/02/2016 12:05,103,1,100
22/02/2016 12:10,80,1,100
22/02/2016 12:15,74,1,100
22/02/2016 12:20,81,1,100
22/02/2016 12:25,94,1,100
22/02/2016 12:30,105,1,100
22/02/2016 12:35,82,1,100
22/02/2016 12:40,89,1,100
22/02/2016 12:45,84,1,100
22/02/2016 12:50,80,1,100
22/02/2016 12:55,92,1,100
22/02/2016 13:00,84,1,100
22/02/2016 13:05,97,1,100
22/02/2016 13:10,92,1,100
22/02/2016 13:15,93,1,100
22/02/2016 13:20,100,1,100
22/02/2016 13:25,97,1,100
22/02/2016 13:30,106,1,100
22/02/2016 13:35,96,1,100
22/02/2016 13:40,89,1,100
22/02/2016 13:45,96,1,100
22/02/2016 13:50,93,1,100
22/02/2016 13:55,96,1,100
22/02/2016 14:00,82,1,100
22/02/2016 14:05,114,1,100
22/02/2016 14:10,92,1,100
22/02/2016 14:15,100,1,100
22/02/2016 14:20,110,1,100
22/02/2016 14:25,100,1,100
22/02/2016 14:30,94,1,100
22/02/2016 14:35,106,1,100
22/02/2016 14:40,103,1,100
22/02/2016 14:45,106,1,100
22/02/2016 14:50,113,1,100
22/02/2016 14:55,101,1,100
22/02/2016 15:00,96,1,100
22/02/2016 15:05,99,1,100
22/02/2016 15:10,89,1,100
22/02/2016 15:15,87,1,100
22/02/2016 15:20,100,1,100
22/02/2016 15:25,97,1,100
22/02/2016 15:30,103,1,100
22/02/2016 15:35,114,1,100
22/02/2016 15:40,112,1,100
22/02/2016 15:45,105,1,100
22/02/2016 15:50,106,1,100
22/02/2016 15:55,130,1,100
22/02/2016 16:00,92,1,100
22/02/2016 16:05,94,1,100
22/02/2016 16:10,95,1,100
22/02/2016 16:15,103,1,100
22/02/2016 16:20,91,1,100
22/02/2016 16:25,88,1,100
22/02/2016 16:30,94,1,100
22/02/2016 16:35,88,1,100
22/02/2016 16:40,80,1,100
22/02/2016 16:45,116,1,100
22/02/2016 16:50,87,1,100
22/02/2016 16:55,91,1,100
22/02/2016 17:00,96,1,100
22/02/2016 17:05,100,1,100
22/02/2016 17:10,94,1,100
22/02/2016 17:15,104,1,100
22/02/2016 17:20,98,1,100
22/02/2016 17:25,98,1,100
22/02/2016 17:30,85,1,100
22/02/2016 17:35,78,1,100
22/02/2016 17:40,73,1,100
22/02/2016 17:45,66,1,100
22/02/2016 17:50,99,1,100
22/02/2016 17:55,75,1,100
22/02/2016 18:00,70,1,100
22/02/2016 18:05,68,1,100
22/02/2016 18:10,70,1,100
22/02/2016 18:15,86,1,100
22/02/2016 18:20,77,1,100
22/02/2016 18:25,65,1,100
22/02/2016 18:30,78,1,100
22/02/2016 18:35,80,1,100
22/02/2016 18:40,73,1,100
22/02/2016 18:45,67,1,100
22/02/2016 18:50,74,1,100
22/02/2016 18:55,72,1,100
22/02/2016 19:00,87,1,100
22/02/2016 19:05,62,1,100
22/02/2016 19:10,76,1,100
22/02/2016 19:15,68,1,100
22/02/2016 19:20,71,1,100
22/02/2016 19:25,59,1,100
22/02/2016 19:30,65,1,100
22/02/2016 19:35,76,1,100
22/02/2016 19:40,56,1,100
22/02/2016 19:45,59,1,100
22/02/2016 19:50,54,1,100
22/02/2016 19:55,66,1,100
22/02/2016 20:00,41,1,100
22/02/2016 20:05,58,1,100
22/02/2016 20:10,58,1,100
22/02/2016 20:15,40,1,100
22/02/2016 20:20,54,1,100
22/02/2016 20:25,46,1,100
22/02/2016 20:30,43,1,100
22/02/2016 20:35,49,1,100
22/02/2016 20:40,38,1,100
22/02/2016 20:45,45,1,100
22/02/2016 20:50,39,1,100
22/02/2016 20:55,37,1,100
22/02/2016 21:00,49,1,100
22/02/2016 21:05,43,1,100
22/02/2016 21:10,45,1,100
22/02/2016 21:15,41,1,100
22/02/2016 21:20,41,1,100
22/02/2016 21:25,33,1,100
22/02/2016 21:30,38,1,100
22/02/2016 21:35,51,1,100
22/02/2016 21:40,26,1,100
22/02/2016 21:45,39,1,100
22/02/2016 21:50,32,1,100
22/02/2016 21:55,34,1,100
22/02/2016 22:00,31,1,100
22/02/2016 22:05,30,1,100
22/02/2016 22:10,26,1,100
22/02/2016 22:15,25,1,100
22/02/2016 22:20,26,1,100
22/02/2016 22:25,22,1,100
22/02/2016 22:30,23,1,100
22/02/2016 22:35,20,1,100
22/02/2016 22:40,19,1,100
22/02/2016 22:45,20,1,100
22/02/2016 22:50,16,1,100
22/02/2016 22:55,20,1,100
22/02/2016 23:00,17,1,100
22/02/2016 23:05,14,1,100
22/02/2016 23:10,13,1,100
22/02/2016 23:15,15,1,100
22/02/2016 23:20,16,1,100
22/02/2016 23:25,10,1,100
22/02/2016 23:30,15,1,100
22/02/2016 23:35,16,1,100
22/02/2016 23:40,15,1,100
22/02/2016 23:45,14,1,100
22/02/2016 23:50,9,1,100
22/02/2016 23:55,11,1,100
24/02/2016 0:00,15,1,100
24/02/2016 0:05,9,1,100
24/02/2016 0:10,12,1,100
24/02/2016 0:15,8,1,100
24/02/2016 0:20,9,1,100
24/02/2016 0:25,9,1,100
24/02/2016 0:30,6,1,100
24/02/2016 0:35,4,1,100
24/02/2016 0:40,7,1,100
24/02/2016 0:45,7,1,100
24/02/2016 0:50,8,1,100
24/02/2016 0:55,7,1,100
24/02/2016 1:00,7,1,100
24/02/2016 1:05,9,1,100
24/02/2016 1:10,4,1,100
24/02/2016 1:15,5,1,100
24/02/2016 1:20,4,1,100
24/02/2016 1:25,5,1,100
24/02/2016 1:30,3,1,100
24/02/2016 1:35,5,1,100
24/02/2016 1:40,4,1,100
24/02/2016 1:45,3,1,100
24/02/2016 1:50,7,1,100
24/02/2016 1:55,6,1,100
24/02/2016 2:00,4,1,100
24/02/2016 2:05,0,1,100
24/02/2016 2:10,2,1,100
24/02/2016 2:15,4,1,100
24/02/2016 2:20,3,1,100
24/02/2016 2:25,5,1,100
24/02/2016 2:30,4,1,100
24/02/2016 2:35,5,1,100
24/02/2016 2:40,0,1,100
24/02/2016 2:45,5,1,100
24/02/2016 2:50,2,1,100
24/02/2016 2:55,2,1,100
24/02/2016 3:00,1,1,100
24/02/2016 3:05,5,1,100
24/02/2016 3:10,2,1,100
24/02/2016 3:15,2,1,100
24/02/2016 3:20,6,1,100
24/02/2016 3:25,6,1,100
24/02/2016 3:30,10,1,100
24/02/2016 3:35,5,1,100
24/02/2016 3:40,10,1,100
24/02/2016 3:45,6,1,100
24/02/2016 3:50,13,1,100
24/02/2016 3:55,5,1,100
24/02/2016 4:00,7,1,100
24/02/2016 4:05,11,1,100
24/02/2016 4:10,12,1,100
24/02/2016 4:15,10,1,100
24/02/2016 4:20,11,1,100
24/02/2016 4:25,19,1,100
24/02/2016 4:30,24,1,100
24/02/2016 4:35,26,1,100
24/02/2016 4:40,31,1,100
24/02/2016 4:45,38,1,100
24/02/2016 4:50,45,1,100
24/02/2016 4:55,44,1,100
24/02/2016 5:00,52,1,100
24/02/2016 5:05,59,1,100
24/02/2016 5:10,60,1,100
24/02/2016 5:15,66,1,100
24/02/2016 5:20,68,1,100
24/02/2016 5:25,70,1,100
24/02/2016 5:30,86,1,100
24/02/2016 5:35,92,1,100
24/02/2016 5:40,100,1,100
24/02/2016 5:45,104,1,100
24/02/2016 5:50,115,1,100
24/02/2016 5:55,93,1,100
24/02/2016 6:00,116,1,100
24/02/2016 6:05,110,1,100
24/02/2016 6:10,107,1,100
24/02/2016 6:15,138,1,100
24/02/2016 6:20,161,1,100
24/02/2016 6:25,157,1,100
24/02/2016 6:30,137,1,100
24/02/2016 6:35,183,1,100
24/02/2016 6:40,178,1,100
24/02/2016 6:45,172,1,100
24/02/2016 6:50,146,1,100
24/02/2016 6:55,139,1,100
24/02/2016 7:00,121,1,100
24/02/2016 7:05,127,1,100
24/02/2016 7:10,88,1,100
24/02/2016 7:15,94,1,100
24/02/2016 7:20,89,1,100
24/02/2016 7:25,79,1,100
24/02/2016 7:30,88,1,100
24/02/2016 7:35,88,1,100
24/02/2016 7:40,76,1,100
24/02/2016 7:45,73,1,100
24/02/2016 7:50,79,1,100
24/02/2016 7:55,74,1,100
24/02/2016 8:00,69,1,100
24/02/2016 8:05,56,1,100
24/02/2016 8:10,63,1,100
24/02/2016 8:15,50,1,100
24/02/2016 8:20,70,1,100
24/02/2016 8:25,67,1,100
24/02/2016 8:30,75,1,100
24/02/2016 8:35,70,1,100
24/02/2016 8:40,63,1,100
24/02/2016 8:45,73,1,100
24/02/2016 8:50,74,1,100
24/02/2016 8:55,80,1,100
24/02/2016 9:00,71,1,100
24/02/2016 9:05,78,1,100
24/02/2016 9:10,73,1,100
24/02/2016 9:15,97,1,100
24/02/2016 9:20,91,1,100
24/02/2016 9:25,118,1,100
24/02/2016 9:30,121,1,100
24/02/2016 9:35,108,1,100
24/02/2016 9:40,119,1,100
24/02/2016 9:45,107,1,100
24/02/2016 9:50,100,1,100
24/02/2016 9:55,109,1,100
24/02/2016 10:00,101,1,100
24/02/2016 10:05,121,1,100
24/02/2016 10:10,107,1,100
24/02/2016 10:15,114,1,100
24/02/2016 10:20,114,1,100
24/02/2016 10:25,113,1,100
24/02/2016 10:30,108,1,100
24/02/2016 10:35,119,1,100
24/02/2016 10:40,113,1,100
24/02/2016 10:45,120,1,100
24/02/2016 10:50,118,1,100
24/02/2016 10:55,106,1,100
24/02/2016 11:00,131,1,100
24/02/2016 11:05,101,1,100
24/02/2016 11:10,81,1,100
24/02/2016 11:15,103,1,100
24/02/2016 11:20,115,1,100
24/02/2016 11:25,103,1,100
24/02/2016 11:30,120,1,100
24/02/2016 11:35,126,1,100
24/02/2016 11:40,98,1,100
24/02/2016 11:45,98,1,100
24/02/2016 11:50,92,1,100
24/02/2016 11:55,84,1,100
24/02/2016 12:00,106,1,100
24/02/2016 12:05,103,1,100
24/02/2016 12:10,110,1,100
24/02/2016 12:15,101,1,100
24/02/2016 12:20,97,1,100
24/02/2016 12:25,109,1,100
24/02/2016 12:30,99,1,100
24/02/2016 12:35,92,1,100
24/02/2016 12:40,93,1,100
24/02/2016 12:45,111,1,100
24/02/2016 12:50,91,1,100
24/02/2016 12:55,84,1,100
